"New_ID"	"Class"	"Pathway"	"Gene"	"stat_value"	"percentile"	"T_std"	"outliers"
"56"	"DPOGS211472"	"Signalling"	"Toll"	"Toll_like-receptors_7"	0.228373	0.849768270944741	0.884115191722157	0
"57"	"DPOGS200002"	"Signalling"	"Toll"	"Toll_like-receptors_8"	0.148599	0.688698752228164	0.214405229262664	0
"58"	"DPOGS205283"	"Signalling"	"Toll"	"Toll_like-receptors_9"	0.053441	0.359500891265597	-0.584454807938936	0
"59"	"DPOGS215274"	"Signalling"	"Toll"	"Toll_like-receptors_10"	0.120309	0.602424242424242	-0.0230918855614524	0
"60"	"DPOGS203198"	"Signalling"	"Toll"	"Toll_like-receptors_11"	0.024884	0.230944741532977	-0.824193411969769	0
"61"	"DPOGS205293"	"Signalling"	"Toll"	"Toll_like-receptors_12"	0.021497	0.129910873440285	-0.852627584041501	0
"62"	"DPOGS205296"	"Signalling"	"Toll"	"Toll_like-receptors_13"	0.038635	0.291693404634581	-0.708752520278486	0
"63"	"DPOGS207788"	"Signalling"	"Toll"	"Tollip"	0.055311	0.366060606060606	-0.568755988401251	0
"64"	"DPOGS205936"	"Signalling"	"Toll"	"MyD88"	0.266182	0.895401069518717	1.20152517455655	0
"65"	"DPOGS208945"	"Signalling"	"Toll"	"Tube"	0.114488	0.584741532976827	-0.0719597083041593	0
"66"	"DPOGS214647"	"Signalling"	"Toll"	"Pellino"	0.247554	0.876078431372549	1.04514142570736	0
"67"	"DPOGS210260"	"Signalling"	"Toll"	"Pelle"	0.197697	0.800427807486631	0.626587390578834	0
"68"	"DPOGS202662"	"Signalling"	"Toll"	"TRAF2"	0.186025	0.777682709447415	0.528599892373564	0
"69"	"DPOGS209243"	"Signalling"	"Toll"	"ECSIT"	0.112883	0.579750445632799	-0.0854338288164502	0
"70"	"DPOGS209453"	"Signalling"	"Toll"	"Cactus"	0.152182	0.698752228163993	0.244484839104121	0
"71"	"DPOGS215778"	"Signalling"	"IMD"	"IMD"	0.037403	0.284206773618538	-0.719095271973901	0
"72"	"DPOGS200403"	"Signalling"	"IMD"	"TAK1"	0.077677	0.45668449197861	-0.380991390658014	0
"73"	"DPOGS202907"	"Signalling"	"IMD"	"IKKgamma"	0.119591	0.6	-0.0291195606566703	0
"74"	"DPOGS202564"	"Signalling"	"IMD"	"IKKbeta"	0.174391	0.752085561497326	0.430931407613445	0
"75"	"DPOGS207960"	"Signalling"	"IMD"	"FADD"	0.140947	0.66524064171123	0.150165995518085	0
"76"	"DPOGS212093"	"Signalling"	"IMD"	"Dredd"	0.194516	0.794224598930481	0.599882607183447	0
"77"	"DPOGS200977"	"Signalling"	"IMD"	"Tab2"	0.155676	0.706452762923351	0.273817285876671	0
"78"	"DPOGS203759"	"Signalling"	"IMD"	"IAP2"	0.049437	0.341033868092692	-0.618068750949037	0
"79"	"DPOGS201405"	"Signalling"	"IMD"	"Ubc13"	0.021458	0.118502673796791	-0.852954992577314	0
"80"	"DPOGS208954"	"Signalling"	"JNK"	"Hem"	0.021763	0.16891265597148	-0.850394489925445	0
"81"	"DPOGS213169"	"Signalling"	"JNK"	"JNK"	0.060517	0.385953654188948	-0.52505114641559	0
"82"	"DPOGS214573"	"Signalling"	"JNK"	"Fos"	0.30954	0.927629233511586	1.56551951547363	0
"83"	"DPOGS202887"	"Signalling"	"JNK"	"Jun"	0.0223	0.199144385026738	-0.845886326240025	0
"84"	"DPOGS214325"	"Signalling"	"JAK-STAT"	"PIAS"	0.053071	0.358146167557932	-0.587560991483825	0
"85"	"DPOGS214451"	"Signalling"	"JAK-STAT"	"SOCS"	0.02143	0.110089126559715	-0.853190055115846	0
"86"	"DPOGS200349"	"Signalling"	"JAK-STAT"	"DOMELESS"	0.026859	0.241497326203209	-0.807613107912589	0
"87"	"DPOGS210157"	"Signalling"	"JAK-STAT"	"Hopscotch"	0.040385	0.298324420677362	-0.694061111620225	0
"88"	"DPOGS212956"	"Signalling"	"JAK-STAT"	"Stat"	0.858858	0.999358288770054	6.17709392766712	1
"89"	"DPOGS213997"	"Effector"	"AMP"	"Attacin-Like_1"	0.173797	0.750659536541889	0.425944723760299	0
"90"	"DPOGS205720"	"Effector"	"AMP"	"Attacin-Like_2"	0.159183	0.716292335115865	0.303258868827826	0
"91"	"DPOGS215451"	"Effector"	"AMP"	"Attacin-Like_3"	0.021481	0.125704099821747	-0.852761905492091	0
"92"	"DPOGS210270"	"Effector"	"AMP"	"Cecropin-like_1"	0.238632	0.863814616755793	0.970240426822214	0
"93"	"DPOGS210268"	"Effector"	"AMP"	"Cecropin-like_2"	0.021863	0.177825311942959	-0.849554980859259	0
"94"	"DPOGS210269"	"Effector"	"AMP"	"Cecropin-like_3"	0.014123	0.0346524064171123	-0.914532982582082	0
"95"	"DPOGS200256"	"Effector"	"AMP"	"Cecropin-like_4"	0.354071	0.949875222816399	1.93936129773707	0
"96"	"DPOGS210271"	"Effector"	"AMP"	"Cecropin-like_5"	0.070601	0.430160427807487	-0.440395052181359	0
"97"	"DPOGS210265"	"Effector"	"AMP"	"Cecropin-like_6"	0.021593	0.149590017825312	-0.851821655337962	0
"98"	"DPOGS210304"	"Effector"	"AMP"	"Gloverin-like_1"	0.162746	0.724705882352941	0.333170576856046	0
"99"	"DPOGS210303"	"Effector"	"AMP"	"Gloverin-like_2"	0.069215	0.423814616755793	-0.452030647838702	0
"100"	"DPOGS202093"	"Effector"	"NOS"	"NOS-like_1_"	0.095981	0.522424242424242	-0.227327651183266	0
"101"	"DPOGS202094"	"Effector"	"NOS"	"NOS-like_2"	0.083914	0.478502673796791	-0.328631210199972	0
"102"	"DPOGS200017"	"Effector"	"PPO"	"PPO-like_4"	0.27299	0.901033868092692	1.25867895178252	0
